layer_idx,sublayer,module,seed_a,seed_b,d_grassmannian,d_chordal,mean_angle_deg,max_angle_deg,min_angle_deg,theta_00_deg,theta_01_deg,theta_02_deg,theta_03_deg,theta_04_deg,theta_05_deg,theta_06_deg,theta_07_deg,theta_08_deg,theta_09_deg,theta_10_deg,theta_11_deg,theta_12_deg,theta_13_deg,theta_14_deg,theta_15_deg
3,self_attn,o_proj,0,3,5.505304336547852,3.8647191524505615,78.22949981689453,89.7926254272461,51.71636199951172,51.71636199951172,61.83098220825195,70.35370635986328,72.81610870361328,75.66761779785156,76.81236267089844,78.39116668701172,79.55843353271484,80.5230712890625,82.0443344116211,84.51106262207031,84.73595428466797,86.67008972167969,86.91317749023438,89.33494567871094,89.7926254272461
3,self_attn,o_proj,0,4,5.553339958190918,3.8835036754608154,79.02328491210938,89.38723754882812,52.877540588378906,52.877540588378906,66.69108581542969,70.94630432128906,75.46289825439453,77.10655975341797,77.62964630126953,78.10910034179688,80.66981506347656,81.09831237792969,82.50159454345703,84.75228118896484,85.572998046875,86.07406616210938,86.9348373413086,88.5582046508789,89.38723754882812
3,self_attn,o_proj,1,2,5.545494079589844,3.8849334716796875,78.95137023925781,89.5506362915039,55.98487854003906,55.98487854003906,65.61042785644531,70.87001037597656,73.135009765625,75.48628997802734,78.14240264892578,79.0197525024414,80.58333587646484,81.15927124023438,82.97773742675781,83.8731918334961,85.23764038085938,86.82719421386719,87.111083984375,87.65303802490234,89.5506362915039
3,self_attn,o_proj,1,3,5.474755764007568,3.8656249046325684,77.85862731933594,88.70948028564453,51.23649215698242,51.23649215698242,65.25895690917969,70.16017150878906,71.84693908691406,74.0203857421875,76.82164001464844,79.25265502929688,79.57539367675781,81.20980834960938,82.17304229736328,83.04553985595703,83.9316635131836,85.05458068847656,86.50931549072266,86.93203735351562,88.70948028564453
3,self_attn,o_proj,1,4,5.564578056335449,3.886352062225342,79.19615173339844,89.85853576660156,53.16179275512695,53.16179275512695,69.3694076538086,71.68395233154297,74.43045806884766,75.55359649658203,77.23081970214844,78.15074920654297,79.48424530029297,82.14781188964844,82.70767211914062,84.71926879882812,85.36566925048828,86.44497680664062,87.94316101074219,88.88630676269531,89.85853576660156
3,self_attn,o_proj,2,3,5.5173869132995605,3.865778684616089,78.39324188232422,89.67438507080078,51.52103805541992,51.52103805541992,63.627540588378906,70.70592498779297,72.58358764648438,74.60978698730469,75.33745574951172,78.70452117919922,78.8286361694336,80.2083511352539,82.41545867919922,84.79398345947266,86.1502456665039,87.35070037841797,88.4931411743164,89.28712463378906,89.67438507080078
3,self_attn,o_proj,2,4,5.546389102935791,3.8785839080810547,78.89224243164062,89.62216186523438,54.254547119140625,54.254547119140625,64.30511474609375,68.49982452392578,73.72003936767578,76.52303314208984,78.12870025634766,79.14085388183594,80.55892181396484,81.98983001708984,83.51945495605469,84.56610107421875,84.74687957763672,86.74263763427734,87.54560852050781,88.41207885742188,89.62216186523438
3,self_attn,o_proj,3,4,5.562479019165039,3.884206771850586,79.1436767578125,88.8000259399414,52.64767837524414,52.64767837524414,65.8813705444336,73.51728057861328,74.12566375732422,76.4658203125,77.23005676269531,79.73088836669922,81.21440124511719,81.5707778930664,82.255126953125,83.15522766113281,86.02229309082031,86.72282409667969,88.26590728759766,88.69351959228516,88.8000259399414
3,self_attn,q_proj,0,1,5.474274158477783,3.8594300746917725,77.79762268066406,89.13064575195312,52.7343635559082,52.7343635559082,61.37183380126953,70.94609832763672,71.64507293701172,73.72885131835938,74.22700500488281,77.02420043945312,79.63471984863281,81.26461791992188,83.14501190185547,83.41638946533203,84.21053314208984,86.2410888671875,87.55548095703125,88.486083984375,89.13064575195312
3,self_attn,q_proj,0,2,5.407668113708496,3.8534414768218994,76.93508911132812,89.36070251464844,55.102455139160156,55.102455139160156,64.49507904052734,68.3292007446289,70.6603775024414,72.38774871826172,74.39754486083984,75.93824005126953,77.45380401611328,78.24414825439453,79.843994140625,81.20183563232422,82.64569091796875,85.37415313720703,87.42473602294922,88.10169219970703,89.36070251464844
3,self_attn,q_proj,0,3,5.384446620941162,3.835524320602417,76.46465301513672,89.80705261230469,54.50376892089844,54.50376892089844,58.67802810668945,67.52842712402344,68.64720916748047,69.6744155883789,72.37671661376953,77.01504516601562,78.18850708007812,79.48934936523438,81.5324478149414,82.71422576904297,83.5799789428711,84.64696502685547,85.711181640625,89.34112548828125,89.80705261230469
3,self_attn,q_proj,0,4,5.4109110832214355,3.842707395553589,76.86141967773438,89.70635223388672,54.163944244384766,54.163944244384766,61.38327407836914,65.25165557861328,70.49324035644531,71.40961456298828,74.45849609375,76.07279968261719,77.68892669677734,79.06260681152344,79.91804504394531,82.52427673339844,84.95816040039062,86.0539779663086,87.9437255859375,88.69361114501953,89.70635223388672
3,self_attn,q_proj,1,2,5.4720377922058105,3.8696415424346924,77.88490295410156,89.26170349121094,54.82017135620117,54.82017135620117,67.89088439941406,69.33074951171875,70.97948455810547,73.8231201171875,75.10442352294922,76.80615234375,78.85763549804688,80.10511779785156,81.14686584472656,83.35282135009766,83.70699310302734,85.58697509765625,86.90753936767578,88.47772979736328,89.26170349121094
3,self_attn,q_proj,1,3,5.451200008392334,3.8583555221557617,77.51307678222656,89.61013793945312,54.32584762573242,54.32584762573242,63.454750061035156,69.02272033691406,70.99563598632812,73.49320983886719,74.375244140625,76.06706237792969,78.73771667480469,79.31771087646484,80.93480682373047,83.3729019165039,84.14205169677734,86.3154525756836,87.44378662109375,88.60021209716797,89.61013793945312
3,self_attn,q_proj,1,4,5.4082746505737305,3.8369667530059814,76.759521484375,89.78565216064453,51.761322021484375,51.761322021484375,59.25751495361328,67.87776184082031,70.20697021484375,71.60477447509766,73.90636444091797,75.97051239013672,77.25399780273438,79.23646545410156,80.66597747802734,82.69811248779297,84.09709167480469,86.36776733398438,88.5557861328125,88.90631103515625,89.78565216064453
3,self_attn,q_proj,2,3,5.492129325866699,3.8664090633392334,78.10285949707031,89.6700439453125,55.46474838256836,55.46474838256836,65.11155700683594,67.18154907226562,69.77621459960938,73.93646240234375,76.02291107177734,77.29914855957031,79.88619232177734,80.90676879882812,82.20564270019531,83.79838562011719,85.0254135131836,86.78907775878906,87.08409118652344,89.48755645751953,89.6700439453125
3,self_attn,q_proj,2,4,5.4573445320129395,3.861776351928711,77.6192398071289,89.43058013916016,53.30629348754883,53.30629348754883,65.38417053222656,69.20777893066406,72.59523010253906,73.07879638671875,74.72676086425781,76.80972290039062,78.09151458740234,79.28887176513672,80.73857879638672,83.11073303222656,84.56017303466797,85.88367462158203,87.77546691894531,87.91951751708984,89.43058013916016
3,self_attn,q_proj,3,4,5.419671535491943,3.8375117778778076,76.90632629394531,89.68788146972656,52.0287971496582,52.0287971496582,61.084781646728516,64.8725357055664,68.15534210205078,71.67158508300781,74.25751495361328,76.20964813232422,77.80191040039062,81.14520263671875,82.18444061279297,83.43401336669922,85.13107299804688,86.63441467285156,87.4001235961914,88.80188751220703,89.68788146972656
3,self_attn,v_proj,0,1,5.118655204772949,3.740744113922119,72.3321304321289,89.76199340820312,52.25107192993164,52.25107192993164,52.80821228027344,53.64437484741211,59.713565826416016,67.0466079711914,68.73519134521484,70.5616683959961,73.23194885253906,75.72309875488281,78.65750122070312,79.9832763671875,80.24596405029297,82.98904418945312,85.589599609375,86.37090301513672,89.76199340820312
3,self_attn,v_proj,0,2,5.147800445556641,3.749282121658325,72.74107360839844,88.06651306152344,48.7631721496582,48.7631721496582,53.64207458496094,54.46732711791992,62.695533752441406,66.96302032470703,69.45243072509766,71.67456817626953,73.02481842041016,77.0477066040039,78.947265625,82.34474182128906,82.71217346191406,83.95169830322266,84.251708984375,85.8524398803711,88.06651306152344
3,self_attn,v_proj,0,3,5.142951011657715,3.7481460571289062,72.68649291992188,88.84129333496094,50.58335876464844,50.58335876464844,53.557586669921875,56.663124084472656,58.40716552734375,67.22607421875,69.74656677246094,71.55780029296875,73.88021087646484,75.01850128173828,78.74221801757812,80.6611328125,82.36647033691406,83.3059310913086,85.36502075195312,87.06146240234375,88.84129333496094
3,self_attn,v_proj,0,4,5.1045026779174805,3.744967222213745,72.22687530517578,88.8523941040039,50.631343841552734,50.631343841552734,56.28974914550781,57.873233795166016,61.4095458984375,63.4020881652832,66.7011489868164,67.95407104492188,74.85374450683594,76.20915985107422,77.85303497314453,80.00740814208984,81.49728393554688,83.19769287109375,83.31123352050781,85.5868911743164,88.8523941040039
3,self_attn,v_proj,1,2,5.144837379455566,3.7485740184783936,72.71467590332031,89.92212677001953,48.35795974731445,48.35795974731445,54.76633071899414,58.2038688659668,62.04738998413086,65.67753601074219,68.34548950195312,71.12165069580078,72.5962905883789,75.2950439453125,78.07955932617188,79.9617691040039,82.46747589111328,83.19447326660156,85.29247283935547,88.10527801513672,89.92212677001953
3,self_attn,v_proj,1,3,5.175845623016357,3.745882034301758,73.04335021972656,89.5521011352539,49.82432556152344,49.82432556152344,55.11076736450195,56.19329071044922,57.090118408203125,65.3211441040039,66.61394500732422,72.11260223388672,75.21788787841797,78.2850570678711,78.66556549072266,80.53517150878906,84.16069030761719,84.94825744628906,87.05233764648438,88.01038360595703,89.5521011352539
3,self_attn,v_proj,1,4,5.064646244049072,3.715611696243286,71.44486236572266,89.24556732177734,49.55906295776367,49.55906295776367,51.910701751708984,53.66459655761719,57.81033706665039,62.955101013183594,67.00898742675781,70.67692565917969,72.57601165771484,75.35546875,77.00948333740234,78.78414916992188,81.71172332763672,82.4607162475586,85.45095825195312,86.93797302246094,89.24556732177734
3,self_attn,v_proj,2,3,5.115963459014893,3.7257864475250244,72.12081909179688,89.514892578125,47.35850143432617,47.35850143432617,50.240726470947266,57.28654861450195,57.80961990356445,65.3967056274414,67.30694580078125,70.72171783447266,72.1257553100586,76.16136932373047,79.03734588623047,82.13151550292969,82.25202941894531,84.76368713378906,85.01958465576172,86.80606079101562,89.514892578125
3,self_attn,v_proj,2,4,5.11004638671875,3.736769437789917,72.18502807617188,89.76753234863281,49.36582946777344,49.36582946777344,52.6077766418457,56.059146881103516,59.90898513793945,63.774932861328125,70.15154266357422,71.99974822998047,73.83435821533203,75.53012084960938,77.99384307861328,79.79766845703125,80.04735565185547,81.89392852783203,84.85013580322266,87.37744140625,89.76753234863281
3,self_attn,v_proj,3,4,5.135258674621582,3.734119176864624,72.44239807128906,89.98605346679688,48.58604431152344,48.58604431152344,51.69569396972656,55.749027252197266,58.93939971923828,67.68891906738281,68.82247924804688,71.01956176757812,71.78237915039062,75.53944396972656,78.52030181884766,78.82752990722656,82.44697570800781,83.1169204711914,87.48220825195312,88.87544250488281,89.98605346679688
4,mlp,down_proj,0,1,5.337191581726074,3.81546688079834,75.6827392578125,89.23541259765625,52.98794937133789,52.98794937133789,59.303775787353516,59.71989822387695,67.4969482421875,68.58163452148438,73.36420440673828,76.34115600585938,77.54822540283203,79.85481262207031,80.31693267822266,82.03485870361328,84.05599975585938,85.01485443115234,86.87703704833984,88.19013214111328,89.23541259765625
4,mlp,down_proj,0,2,5.314967155456543,3.8076272010803223,75.33782958984375,89.28150177001953,54.3154182434082,54.3154182434082,57.62614440917969,60.410247802734375,61.734012603759766,71.1506576538086,72.75466918945312,75.72457885742188,77.98403930664062,79.03980255126953,80.36138916015625,82.61988067626953,83.21092987060547,84.05517578125,86.06800079345703,89.06884002685547,89.28150177001953
4,mlp,down_proj,0,3,5.375272750854492,3.8205907344818115,76.18891906738281,89.94963073730469,53.87751770019531,53.87751770019531,55.29044723510742,60.661434173583984,70.43118286132812,71.32603454589844,72.24681091308594,75.60248565673828,78.30545806884766,80.25210571289062,81.25928497314453,83.46054077148438,85.06307220458984,86.12486267089844,86.75697326660156,88.41493225097656,89.94963073730469
4,mlp,down_proj,0,4,5.282007217407227,3.7838869094848633,74.67140197753906,89.2669677734375,48.7077751159668,48.7077751159668,54.31382369995117,58.649627685546875,63.75815963745117,69.38801574707031,72.01667785644531,74.73311614990234,75.9896469116211,79.65675354003906,81.8188705444336,82.3172836303711,84.17227172851562,84.56929779052734,87.49209594726562,87.89215087890625,89.2669677734375
4,mlp,down_proj,1,2,5.336519241333008,3.8093507289886475,75.61116027832031,89.13668060302734,51.708621978759766,51.708621978759766,57.826507568359375,63.31982421875,65.38806915283203,67.62928771972656,72.88697814941406,73.85749053955078,77.88545989990234,79.35946655273438,80.48408508300781,82.67933654785156,84.0186538696289,87.17005157470703,87.4476547241211,88.98046875,89.13668060302734
4,mlp,down_proj,1,3,5.357280254364014,3.8163058757781982,75.93655395507812,89.60425567626953,54.6976318359375,54.6976318359375,57.301998138427734,60.4871940612793,64.41690063476562,71.59660339355469,72.50482940673828,76.15620422363281,77.42029571533203,78.63865661621094,82.51563262939453,82.860595703125,84.88804626464844,86.53864288330078,87.51883697509766,87.83849334716797,89.60425567626953
4,mlp,down_proj,1,4,5.281779766082764,3.788533926010132,74.73650360107422,89.57125854492188,50.28073501586914,50.28073501586914,55.91360092163086,62.035011291503906,63.698341369628906,68.1669692993164,68.87522888183594,72.30769348144531,77.22823333740234,78.8478012084961,80.00163269042969,83.03199005126953,85.2761001586914,85.8483657836914,86.67810821533203,88.02299499511719,89.57125854492188
4,mlp,down_proj,2,3,5.376291275024414,3.8325958251953125,76.3417739868164,89.63163757324219,56.87041473388672,56.87041473388672,59.17411804199219,63.64765930175781,65.87364959716797,68.826416015625,74.43936920166016,76.53520202636719,79.1063461303711,80.30184936523438,81.57662963867188,82.33792114257812,83.11347961425781,85.30319213867188,86.46843719482422,88.26200866699219,89.63163757324219
4,mlp,down_proj,2,4,5.325606346130371,3.800187349319458,75.37586212158203,89.51387786865234,50.826133728027344,50.826133728027344,55.9360237121582,61.58481216430664,63.864013671875,68.17404174804688,71.00153350830078,76.3012466430664,78.41615295410156,79.89297485351562,81.57918548583984,82.93942260742188,85.17250061035156,85.88262176513672,86.0794448852539,88.84986877441406,89.51387786865234
4,mlp,down_proj,3,4,5.319045066833496,3.8051462173461914,75.35684204101562,89.99165344238281,53.793033599853516,53.793033599853516,55.45450210571289,59.775230407714844,65.43756866455078,68.86494445800781,73.5884780883789,75.94208526611328,77.88192749023438,79.153564453125,79.962646484375,81.42263793945312,82.87335968017578,86.09027099609375,87.36698150634766,88.1106185913086,89.99165344238281
4,mlp,gate_proj,0,1,5.681593418121338,3.9059970378875732,80.88790893554688,89.79164123535156,56.511138916015625,56.511138916015625,65.436767578125,72.76568603515625,75.93134307861328,79.21781158447266,81.24329376220703,81.79363250732422,83.23493194580078,84.7072982788086,84.87382507324219,85.74873352050781,86.90425872802734,88.17786407470703,88.8080825805664,89.06014251708984,89.79164123535156
4,mlp,gate_proj,0,2,5.715178966522217,3.917171001434326,81.43163299560547,89.63558197021484,56.4027214050293,56.4027214050293,69.64456939697266,74.02555084228516,78.69031524658203,80.47550201416016,81.02737426757812,82.44983673095703,82.8426284790039,83.36984252929688,85.01073455810547,86.13629913330078,86.93822479248047,88.25841522216797,88.80126953125,89.19725799560547,89.63558197021484
4,mlp,gate_proj,0,3,5.657601833343506,3.8979382514953613,80.5001220703125,89.9245376586914,55.868675231933594,55.868675231933594,65.10067749023438,71.79731750488281,75.03681945800781,76.82317352294922,79.23770141601562,81.25772094726562,82.47048950195312,84.8289566040039,85.01214599609375,86.73443603515625,87.12622833251953,88.49298858642578,88.83637237548828,89.45372772216797,89.9245376586914
4,mlp,gate_proj,0,4,5.674417018890381,3.904228448867798,80.78158569335938,89.9140625,56.428611755371094,56.428611755371094,68.44735717773438,72.70980834960938,73.91967010498047,75.26632690429688,79.84830474853516,81.43632507324219,83.94132995605469,84.354248046875,85.47855377197266,86.91416931152344,87.73209381103516,88.0787582397461,88.653564453125,89.38216400146484,89.9140625
4,mlp,gate_proj,1,2,5.738893032073975,3.919851064682007,81.76762390136719,89.8250961303711,56.742244720458984,56.742244720458984,70.38844299316406,74.26846313476562,77.50090789794922,80.3230209350586,81.35784912109375,82.30448913574219,83.37747955322266,84.6841812133789,86.21707153320312,86.82417297363281,87.60730743408203,88.45026397705078,88.85845184326172,89.55249786376953,89.8250961303711
4,mlp,gate_proj,1,3,5.693167686462402,3.9011716842651367,80.98841857910156,89.9635009765625,55.67662048339844,55.67662048339844,65.5676040649414,70.8521728515625,74.5438232421875,77.17913055419922,80.28424072265625,84.35160827636719,84.73307037353516,84.9128646850586,86.78369140625,86.9479751586914,87.26959228515625,88.41082763671875,88.7913818359375,89.54666900634766,89.9635009765625
4,mlp,gate_proj,1,4,5.683924674987793,3.902552843093872,80.88470458984375,89.99950408935547,55.94384002685547,55.94384002685547,67.13326263427734,70.82699584960938,73.44645690917969,78.62648010253906,81.29302978515625,81.7652816772461,83.17664337158203,84.5366439819336,86.00841522216797,86.51508331298828,87.82627868652344,88.64545440673828,89.04629516601562,89.36559295654297,89.99950408935547
4,mlp,gate_proj,2,3,5.712592601776123,3.9137842655181885,81.36459350585938,89.8270263671875,56.01713943481445,56.01713943481445,69.82601165771484,73.9161376953125,74.68926239013672,79.99453735351562,80.83795166015625,83.37146759033203,83.55791473388672,84.1093521118164,86.18756103515625,86.58392333984375,87.14225769042969,88.11308288574219,88.44793701171875,89.21194458007812,89.8270263671875
4,mlp,gate_proj,2,4,5.7267632484436035,3.918492317199707,81.59507751464844,89.9864501953125,56.16456985473633,56.16456985473633,72.1810302734375,74.51724243164062,75.81626892089844,79.3677749633789,80.73831939697266,81.99442291259766,83.73458862304688,85.72711944580078,85.97369384765625,86.27185821533203,87.42445373535156,87.61018371582031,88.56608581542969,89.4471435546875,89.9864501953125
4,mlp,gate_proj,3,4,5.645114898681641,3.8951830863952637,80.31134796142578,89.70269775390625,55.70384216308594,55.70384216308594,65.0082778930664,70.48961639404297,72.09793853759766,77.7877197265625,81.38455200195312,82.30769348144531,83.72126007080078,84.43765258789062,84.78641510009766,86.02859497070312,86.85014343261719,87.81246185302734,88.31234741210938,88.55039978027344,89.70269775390625
4,mlp,up_proj,0,1,5.632265567779541,3.892108678817749,80.10639953613281,89.5416259765625,52.54533386230469,52.54533386230469,68.47447204589844,70.9723129272461,73.12451171875,77.2525863647461,79.45647430419922,80.37506103515625,81.81922149658203,84.8114013671875,85.10763549804688,85.57284545898438,87.44369506835938,87.86038208007812,88.14541625976562,89.1993179321289,89.5416259765625
4,mlp,up_proj,0,2,5.618607521057129,3.8862838745117188,79.87190246582031,89.94270324707031,52.636226654052734,52.636226654052734,64.07051849365234,69.46623229980469,74.4154281616211,79.14716339111328,80.32921600341797,81.0033950805664,82.29967498779297,83.72120666503906,84.54216003417969,85.32315063476562,85.92056274414062,87.01889038085938,88.77265167236328,89.34124755859375,89.94270324707031
4,mlp,up_proj,0,3,5.588515281677246,3.878469467163086,79.41019439697266,89.68501281738281,51.93165588378906,51.93165588378906,63.28526306152344,70.15603637695312,72.97667694091797,75.84333038330078,78.46800231933594,80.58903503417969,82.91393280029297,84.00691986083984,84.76412200927734,86.01444244384766,86.60770416259766,86.94151306152344,87.85245513916016,88.52703857421875,89.68501281738281
4,mlp,up_proj,0,4,5.591350555419922,3.8805980682373047,79.46994018554688,89.71707153320312,52.16713333129883,52.16713333129883,64.85379028320312,69.77330780029297,72.76190185546875,75.55660247802734,79.7231216430664,80.03579711914062,82.35393524169922,83.9227294921875,84.5567398071289,85.25655364990234,86.35167694091797,86.93962097167969,88.1181640625,89.43092346191406,89.71707153320312
4,mlp,up_proj,1,2,5.638592720031738,3.8943610191345215,80.20944213867188,89.67838287353516,53.0391960144043,53.0391960144043,66.4170913696289,71.13211822509766,75.59552001953125,76.76007843017578,80.96149444580078,82.38912963867188,82.95063781738281,83.3241958618164,84.52685546875,85.73828887939453,86.34066009521484,86.80301666259766,88.72408294677734,88.97042083740234,89.67838287353516
4,mlp,up_proj,1,3,5.632224082946777,3.890686511993408,80.08815002441406,89.88668060302734,52.074981689453125,52.074981689453125,66.70087432861328,70.66942596435547,75.80955505371094,76.14390563964844,79.14795684814453,81.9778060913086,82.98001098632812,84.33902740478516,84.58464050292969,85.2877426147461,86.86186981201172,87.451171875,88.26255798339844,89.2321548461914,89.88668060302734
4,mlp,up_proj,1,4,5.616708278656006,3.8942441940307617,79.93046569824219,89.91275787353516,52.913963317871094,52.913963317871094,68.75688934326172,72.65438842773438,74.26245880126953,76.81015014648438,78.7180404663086,80.69235229492188,81.21699523925781,83.74159240722656,84.21874237060547,85.5320053100586,86.37085723876953,86.95693969726562,87.1704330444336,88.9588623046875,89.91275787353516
4,mlp,up_proj,2,3,5.637237071990967,3.888436794281006,80.12969207763672,89.80888366699219,52.411346435546875,52.411346435546875,64.69986724853516,68.72666931152344,76.15621948242188,78.55022430419922,80.19517517089844,81.25352478027344,82.36784362792969,84.5269775390625,85.25552368164062,86.02043914794922,86.75366973876953,86.90648651123047,89.01298522949219,89.42933654785156,89.80888366699219
4,mlp,up_proj,2,4,5.6038336753845215,3.8917367458343506,79.745361328125,89.89326477050781,53.7520751953125,53.7520751953125,66.23387145996094,74.00492858886719,74.54719543457031,75.3883056640625,78.53627014160156,80.82383728027344,80.99728393554688,82.75845336914062,84.50951385498047,84.97930145263672,86.08955383300781,86.73817443847656,87.92849731445312,88.74535369873047,89.89326477050781
4,mlp,up_proj,3,4,5.5880351066589355,3.8775904178619385,79.39998626708984,89.6810302734375,52.3302116394043,52.3302116394043,64.46874237060547,69.19304656982422,72.62516784667969,74.9227066040039,77.72471618652344,81.07759857177734,82.15830993652344,83.00142669677734,84.10127258300781,86.74906921386719,86.91948699951172,87.62618255615234,88.33671569824219,89.48413848876953,89.6810302734375
4,self_attn,k_proj,0,1,5.093615531921387,3.7465131282806396,72.13623046875,89.28081512451172,53.039981842041016,53.039981842041016,56.12999725341797,59.838478088378906,60.807395935058594,63.67887496948242,68.3619384765625,70.01753234863281,71.19241333007812,73.0261001586914,74.73788452148438,78.17704010009766,80.8548583984375,83.12596893310547,84.27303314208984,87.63742065429688,89.28081512451172
4,self_attn,k_proj,0,2,5.12260627746582,3.752941846847534,72.52874755859375,89.25238037109375,51.805110931396484,51.805110931396484,55.8560791015625,59.37122344970703,62.97528839111328,65.15890502929688,67.73828887939453,71.10688781738281,72.49303436279297,73.2000503540039,76.59156036376953,77.0022201538086,79.74418640136719,84.21967315673828,85.5650863647461,88.3800048828125,89.25238037109375
4,self_attn,k_proj,0,3,5.160112380981445,3.7608633041381836,73.02758026123047,89.3313217163086,51.461021423339844,51.461021423339844,55.110008239746094,57.44289779663086,61.36682891845703,66.65949249267578,70.65487670898438,71.73921966552734,73.61952209472656,76.93531799316406,77.86918640136719,79.9752426147461,80.95690155029297,82.77295684814453,84.36042022705078,88.18600463867188,89.3313217163086
4,self_attn,k_proj,0,4,5.115122318267822,3.7460150718688965,72.35614013671875,88.97640991210938,49.97359085083008,49.97359085083008,53.12769317626953,60.30552673339844,62.63577651977539,65.88487243652344,67.66120910644531,70.33154296875,72.58999633789062,74.54334259033203,75.87992858886719,78.20316314697266,80.06769561767578,82.91607666015625,86.16839599609375,88.43299865722656,88.97640991210938
4,self_attn,k_proj,1,2,5.036922454833984,3.7210886478424072,71.20884704589844,89.32359313964844,48.43238830566406,48.43238830566406,54.25764465332031,57.71771240234375,62.333011627197266,64.40335845947266,64.6987075805664,68.2378921508789,72.97297668457031,73.54928588867188,74.95272827148438,76.37248229980469,78.2496109008789,81.86168670654297,83.37141418457031,88.60710906982422,89.32359313964844
4,self_attn,k_proj,1,3,5.077922821044922,3.7328364849090576,71.78640747070312,89.62838745117188,49.182430267333984,49.182430267333984,52.747825622558594,56.90214538574219,63.046241760253906,66.20906829833984,66.7972412109375,68.92499542236328,71.3021240234375,74.4476547241211,76.95339965820312,77.933837890625,81.72067260742188,82.80791473388672,84.26145935058594,85.7171630859375,89.62838745117188
4,self_attn,k_proj,1,4,5.0408148765563965,3.703815460205078,71.0663833618164,89.58271026611328,49.557838439941406,49.557838439941406,52.535972595214844,55.628387451171875,56.8063850402832,62.239017486572266,64.41436004638672,66.44578552246094,69.87611389160156,74.6895980834961,77.2932357788086,80.44853973388672,81.25321960449219,83.62206268310547,84.66698455810547,88.00187683105469,89.58271026611328
4,self_attn,k_proj,2,3,5.140817642211914,3.7554662227630615,72.74553680419922,88.91034698486328,49.632259368896484,49.632259368896484,54.71767044067383,58.90739440917969,64.24217224121094,65.85536193847656,67.91951751708984,70.11616516113281,73.59489440917969,75.99378967285156,77.99845123291016,80.05755615234375,81.00174713134766,82.02537536621094,85.57878112792969,87.37715148925781,88.91034698486328
4,self_attn,k_proj,2,4,5.1293792724609375,3.751159906387329,72.5673828125,89.56005859375,48.096927642822266,48.096927642822266,57.41481399536133,57.70305252075195,62.681976318359375,66.73665618896484,68.50697326660156,70.08763885498047,74.16139221191406,74.7509765625,75.95074462890625,78.5086898803711,81.09314727783203,83.0118408203125,84.88338470458984,87.92977905273438,89.56005859375
4,self_attn,k_proj,3,4,5.032447814941406,3.7235140800476074,71.17633056640625,88.58797454833984,49.374549865722656,49.374549865722656,52.463863372802734,57.18486022949219,60.74713134765625,66.07027435302734,66.5609359741211,70.1396484375,71.95117950439453,72.39297485351562,75.30455017089844,77.90119171142578,79.40862274169922,81.5867691040039,84.01058959960938,85.13603973388672,88.58797454833984
4,self_attn,o_proj,0,1,5.2635698318481445,3.771207571029663,74.31889343261719,89.35041809082031,49.24549102783203,49.24549102783203,51.92950439453125,57.96323013305664,61.982269287109375,69.2727279663086,69.7617416381836,72.6999740600586,76.44561767578125,80.48238372802734,81.41687774658203,83.52930450439453,84.79534912109375,85.36347961425781,87.20343780517578,87.66048431396484,89.35041809082031
4,self_attn,o_proj,0,2,5.262547492980957,3.7777817249298096,74.39238739013672,89.98566436767578,51.209529876708984,51.209529876708984,55.40511703491211,57.0421257019043,60.618690490722656,68.10979461669922,70.55268096923828,74.98957061767578,76.30897521972656,78.7070541381836,80.30529022216797,82.39488983154297,84.49813079833984,85.51660919189453,87.18317413330078,87.45097351074219,89.98566436767578
4,self_attn,o_proj,0,3,5.208312034606934,3.756793975830078,73.52571105957031,88.75216674804688,47.968379974365234,47.968379974365234,54.78974533081055,57.97639083862305,59.49917984008789,65.83558654785156,68.47953033447266,72.43892669677734,74.54611206054688,77.97280883789062,81.52577209472656,82.58610534667969,84.84516143798828,85.42729187011719,86.30554962158203,87.46257781982422,88.75216674804688
4,self_attn,o_proj,0,4,5.20328950881958,3.76074481010437,73.5230484008789,89.16869354248047,51.86178970336914,51.86178970336914,53.30226516723633,56.46916198730469,61.252742767333984,66.56319427490234,68.81103515625,71.95214080810547,74.41219329833984,77.78424835205078,79.27425384521484,81.70413208007812,83.69070434570312,84.50289916992188,87.20652770996094,88.41270446777344,89.16869354248047
4,self_attn,o_proj,1,2,5.311587810516357,3.7930102348327637,75.1305923461914,89.4629135131836,50.90994644165039,50.90994644165039,55.691627502441406,57.12568664550781,64.85990142822266,70.08106994628906,72.36119079589844,76.05005645751953,76.27928161621094,77.93595123291016,80.31854248046875,83.09949493408203,84.72177124023438,86.85699462890625,87.3405990600586,88.99447631835938,89.4629135131836
4,self_attn,o_proj,1,3,5.294897556304932,3.7780957221984863,74.7749252319336,89.82748413085938,50.542171478271484,50.542171478271484,53.684326171875,58.023746490478516,62.3214225769043,67.02757263183594,68.4793930053711,72.56979370117188,79.71800994873047,80.9690933227539,83.54978942871094,83.74613189697266,85.061767578125,85.48136901855469,86.61725616455078,88.77947998046875,89.82748413085938
4,self_attn,o_proj,1,4,5.232512474060059,3.767066240310669,73.92976379394531,88.91111755371094,52.05531692504883,52.05531692504883,53.45358657836914,59.122798919677734,59.991432189941406,62.73746871948242,69.09263610839844,74.32235717773438,77.1063461303711,78.83090209960938,80.4761962890625,83.3568344116211,83.7153549194336,84.8255386352539,86.7640609741211,88.11434173583984,88.91111755371094
